,alpha,heuristic,inductive,ILP,split
inst96,1.7272727272727273,1.3548387096774193,1.3181818181818181,2.3636363636363638,1.3333333333333333
inst97,1.2,1.36,1.3636363636363635,1.6521739130434783,1.3846153846153846
inst98,1.2333333333333334,1.2352941176470589,1.3061224489795917,1.4137931034482758,1.2432432432432432
inst99,0.8235294117647058,1.3043478260869565,1.3,2.5652173913043477,1.3333333333333333
inst100,1.1666666666666667,1.1111111111111112,1.1764705882352942,1.8461538461538463,1.2727272727272727
inst101,2.212121212121212,1.4666666666666666,1.3235294117647058,6.435897435897436,1.3898305084745763
inst102,0.5833333333333334,1.3454545454545455,1.2815533980582525,5.2153846153846155,1.3650793650793651
inst103,0.75,1.1111111111111112,1.0909090909090908,1.7777777777777777,1.1111111111111112
inst104,1.1666666666666667,1.3,1.2903225806451613,2.238095238095238,1.36
inst105,1.5185185185185186,1.2857142857142858,1.619047619047619,1.5384615384615385,1.2857142857142858
inst106,1.125,1.2727272727272727,1.263157894736842,2.3157894736842106,1.3846153846153846
inst107,1.368421052631579,1.2380952380952381,1.28,1.4285714285714286,1.2380952380952381
inst108,1.3333333333333333,1.3777777777777778,1.3333333333333333,3.0,1.346938775510204
inst109,1.2142857142857142,1.411764705882353,1.3571428571428572,2.4347826086956523,1.4
inst110,1.0,1.1111111111111112,1.125,1.8181818181818181,1.2
inst111,1.0,1.391304347826087,1.3170731707317074,3.176470588235294,1.3055555555555556
inst112,1.618421052631579,1.372093023255814,1.3770491803278688,6.26530612244898,1.3365384615384615
inst113,1.0909090909090908,1.4074074074074074,1.3181818181818181,2.076923076923077,1.4285714285714286
inst114,1.0769230769230769,1.25,1.2903225806451613,1.5625,1.263157894736842
inst115,1.3018867924528301,1.3442622950819672,1.3333333333333333,2.4166666666666665,1.34375
inst116,0.9130434782608695,1.2903225806451613,1.2830188679245282,2.2758620689655173,1.2972972972972974
inst117,0.8125,1.1538461538461537,1.2,1.6470588235294117,1.1851851851851851
inst118,1.4285714285714286,1.3333333333333333,1.2727272727272727,3.1875,1.3243243243243243
inst119,0.5,1.2727272727272727,1.2592592592592593,2.857142857142857,1.2941176470588236
inst120,1.7058823529411764,1.3454545454545455,1.380281690140845,1.7777777777777777,1.3454545454545455
inst121,0.5714285714285714,1.1666666666666667,1.1818181818181819,2.6666666666666665,1.25
inst122,1.1428571428571428,1.3076923076923077,1.3333333333333333,2.793103448275862,1.3333333333333333
inst123,1.3454545454545455,1.2727272727272727,1.457142857142857,1.6481481481481481,1.2835820895522387
inst124,1.4126984126984128,1.3783783783783783,1.345132743362832,4.023255813953488,1.3411764705882352
inst125,1.0952380952380953,1.3333333333333333,1.2765957446808511,3.5185185185185186,1.3571428571428572
inst126,1.3333333333333333,1.0,1.2,1.5,1.2727272727272727
inst127,1.4788732394366197,1.4054054054054055,1.3898305084745763,3.635135135135135,1.3636363636363635
inst128,1.5066666666666666,1.2911392405063291,1.3057851239669422,2.7093023255813953,1.2804878048780488
inst129,1.1666666666666667,1.1111111111111112,1.1764705882352942,1.8461538461538463,1.2727272727272727
