,alpha,heuristic,inductive,ILP,split
inst1,3.0142347375507064,3.2367271820021366,2.99377607040386,4.025677236467898,1.4476209584639754
inst2,0.7630874471001473,0.5610996040562031,0.5429519468553502,1.4611176705880806,0.7290123556354099
inst3,3.2154260688026683,2.94729557297419,2.491359010035587,3.153915874286829,1.3751975473312066
inst4,3.3029538015191804,3.140523428695921,0.9374897616077055,4.361994224590321,1.4579549853424458
inst5,3.006207513789068,3.310550194422569,2.8920688254747384,4.247211261376046,1.3601102541936483
inst6,0.721026273192857,-0.12851213129322073,-0.28653973362916973,0.8202362895586564,1.2313066292006525
inst7,3.219215756814289,3.0301940688557383,2.9937693276178017,2.855999414036352,1.421148543853125
inst8,3.2092972248185165,3.074538517551715,2.8697641948228436,4.261113019775777,1.4258660809830426
inst9,0.7546836351619555,4.378591812243872,3.5141432193131155,0.7690326150215138,1.2772955746017916
inst10,-0.097958779903934,0.19210340923975483,-0.9546963722219957,0.8888686064347545,0.6426489835074861
inst11,0.7538299475983039,4.4282915633653,3.7885425383842866,0.7864997227215245,1.2225541944043332
inst12,-0.34754166396315106,0.35923867059701203,-0.26284623236355414,0.8611301869150612,0.6655945092094032
inst13,3.0219900213959128,3.2517034740573614,2.8611161664523523,2.8296927986384497,1.277339185212849
inst14,3.289296124044721,3.25712057982705,2.8425583573129263,4.34799152479979,1.3634461058971643
inst15,2.985879968623145,3.0203422386544063,2.6866744260599753,4.2601122272673315,1.2792647141644446
inst16,0.7451899364714878,4.276956359294609,3.534937106000037,0.6050446408037496,1.2121425941543689
inst17,3.2099163539675204,3.1603478881128533,2.892109241556214,4.020347471127776,1.4155279768806417
inst18,3.212301514023658,3.0451287433943777,2.869708997942426,2.829599698091998,1.4213720145397506
inst19,0.7556051982241534,-0.5614608378872983,4.047817994231029,0.8288010717890011,1.2342965471927965
inst20,-0.32521631435903087,0.2849518948585956,-0.17042590074119615,0.9434194799769693,0.6944357764816862
inst21,-0.7067137192941769,-0.680568475048639,-0.2839506773545463,0.2775707959154557,0.700880982726132
inst22,0.46016803166046216,-0.2811549489136567,-0.3328999878416108,1.645142484755015,0.8657752854768537
inst23,0.7825046901441222,4.510358338833149,3.7942561214239134,1.6464257732627254,0.6727951439195204
inst24,3.1628309813580215,3.1026708946731056,2.4138911093425244,3.186433391327515,1.4313688991377533
inst25,3.0218770002668425,3.2285126512840994,2.9999025776899293,2.9531962247174848,1.437008181931104
inst26,0.7627211745010712,2.4075360142886932,4.182510263084405,0.5807800650877838,1.2255504399328885
inst27,3.9958303822521275,-0.5342753641863909,3.8819848767835845,0.46018827235256976,1.2855693252958045
inst28,-1.5894654206047172,-0.03684229786419029,-0.6827280187249468,0.6231131137877713,0.8081083715326172
inst29,-0.7077278606221479,-0.017582195143840337,-0.7646252634786248,0.16304155591279976,0.7369081862319786
inst30,0.6989863432518704,-0.2659437428508348,0.06986024593858958,1.5239249577457137,0.8117839940406237
inst31,2.96095972170633,3.235220287116014,2.413855526479758,3.1900658238220103,1.3035302446740915
inst32,3.0219665949377728,3.2487989308184497,2.915202772436595,2.7599057397291813,1.3239848565962087
inst33,3.1522729488862584,3.3641533190522805,2.5987087766147545,4.3479984893547,1.4352400430835832
inst34,-0.9089812359906091,-0.4505107679438588,-0.6822355676143974,0.6581024784056725,0.8034628717379161
inst35,3.2202852373041724,3.007365901567879,2.993662028938602,4.150355540479344,1.304370245936845
inst36,-0.06230952101264184,-0.5218143082182716,-1.1137250331616142,-0.5921755511114183,0.6671185088151943
inst37,0.772730221087998,4.351155373619828,3.58234612036853,0.7904224398330519,1.2206183505271213
inst38,3.151517771564853,3.125242410561455,2.943291784883548,2.829822517444954,1.3685003616218832
inst39,3.209983626377688,3.0452582505537396,2.924898026729704,4.247211494079045,1.3031189778789891
inst40,3.1826313553498133,3.0318918868651017,2.123867380129148,3.2034210968573,1.3040741617956344
inst41,-1.001772555923752,0.36273306418264034,-0.6875457977747832,0.8547727434047936,0.6837555790829547
inst42,-0.9769576939915318,0.29780127782531113,-0.4912379040689585,0.8800650556267552,0.7630586455145241
inst43,3.877194355046697,0.44858458388975386,-0.8977085361831393,-0.3716045406439373,1.3654070756700771
inst44,-1.615967147086346,-0.4493704670769345,-0.7887800211396891,0.5343699450774704,0.6727837062294225
inst45,0.14444710987774473,0.3963924213964725,-0.2111851559918477,1.4440179474282147,0.9659860308157178
inst46,-1.2904982693828022,-0.0797931656397224,-0.6098281613236705,0.578820000915615,0.7816379485839005
inst47,3.0211920574699627,3.1956633009225732,3.004650579801162,2.8469105484555266,1.380004846993568
inst48,0.7648489626194787,4.301879515795284,3.3650294010403727,0.9161010783218995,1.2831425845390707
inst49,-0.7176145722036029,0.3362997276610697,0.3171817543607714,0.9751308923478937,0.7887277621593816
inst50,2.9800796557926517,3.2531701193634053,2.9432863000066534,2.841744252643889,1.443021575463521
inst51,0.6970456295524021,0.568337910479625,-1.0878459262915328,1.441219503676311,0.8087298360185301
inst52,0.24034580476696868,0.4413144381697629,0.4356371030784528,1.4080212045317908,0.7312906224953319
inst53,-1.1936670927595596,-0.9562242980591242,0.08192477545472879,0.5593787863032821,0.9189106533624966
inst54,3.151519997688261,3.109440222445046,2.9431935367268967,2.8470098170508713,1.388073540579247
inst55,0.7521721953545545,4.30494453886149,3.3344874564416966,0.8411559939971929,1.2374774475079355
inst56,-0.4604618458407988,0.0674640233648112,-1.3346388441983001,1.165620031932891,0.7345281713741849
inst57,-0.28813779766792025,-0.833793969137758,-0.7295864593142436,0.8092520916456387,1.3344716629128943
inst58,-0.7861864071636704,0.4757393363166348,0.3354835749849461,1.3802686443669367,0.7504353282954008
inst59,3.049044788900961,2.9620862539602766,3.6393988165431037,4.088449892120096,1.4202691205820226
inst60,2.9419722250093363,3.255302054426491,2.413868906278415,4.057976121195183,1.355336630700004
inst61,0.10785913144264572,0.004030324145743485,0.6602644327619719,0.9589595348821147,0.691072684688807
inst62,3.73664546979865,3.851742177768456,3.702055518697982,0.47361230445281344,1.2427286677571694
inst63,3.185495760871219,2.729879266764117,2.4601046363024466,3.718569377032639,1.4202180950796968
inst64,0.16659376504777937,-0.3763511844932893,-0.36582770849972757,1.2043833895594704,0.7371391447762283
inst65,-0.4946220520284784,-0.09481522928473958,-0.8903184241187588,0.5868153514043,0.6591797964963342
inst66,0.7716606275038722,4.3030141573819805,3.538934446977928,0.6495716486687235,1.2376546793811205
inst67,3.0152222722621707,3.2437519798962775,2.8611402336346496,4.249718550527519,1.4237102679447249
inst68,-0.34050155856723224,0.207076531636208,-0.40457441871126054,1.5212385352171933,0.8016827909683929
inst69,3.115094224451852,3.007906197674995,3.99412328714034,0.3076884889372273,1.3193196031616046
inst70,3.1214926959212126,4.022561572378705,3.2539647598725727,0.2999274081297705,1.1874875546019332
inst71,-1.1228244175883462,-0.02360507281717454,0.9318263358614504,0.9722934847808127,0.8307567216735934
inst72,3.854642059909273,3.667598494707958,3.732536353983872,0.23846445104428646,1.2907536139160483
inst73,0.7748312112100275,-1.1155951149732688,3.8790306655040143,0.43363544026300527,1.2512819565272129
inst74,3.908294945968896,0.4173627521779509,-0.26835857394007223,-0.24592221534923012,1.345021451603793
inst75,2.9816256835766897,3.2473540592439685,2.993644600758964,2.8468803440931834,1.2594495785457558
inst76,-0.19565103501636266,0.5294834468531766,0.01252989025597308,1.5002347614395064,0.708342385303187
inst77,3.1671782935732784,3.0861347470775233,3.0000212719465402,4.373026800810109,1.461140531217525
inst78,4.018692624668462,0.45127312105751827,-0.2717148604110195,-0.19174884682627863,1.3161825695402358
inst79,0.7957633532899191,0.15021620061827143,-0.7467193617684126,0.5205133061279745,1.2331426190289454
inst80,3.209290437065591,3.334071680591283,2.191606828968079,4.357195028871351,1.446183178176202
inst81,0.7553719081005126,4.2961322283908485,3.4854027106811425,0.6068036863703077,1.2430534498247627
inst82,-0.8628878417479793,-0.4654005329601512,0.10616833854605798,0.9839007312194353,0.8347295832862076
inst83,-0.9043716786735494,-0.029251764816692335,-0.10160921183832787,1.080938432704618,0.7563804584478251
inst84,0.7584694597316215,0.5532136314878324,-0.5831133358981085,1.14972650130476,1.1258429415618676
inst85,-1.078456629603484,-0.616317108229323,-0.7737617111250751,0.7885297548005685,0.735837788880403
inst86,0.7595610463124751,4.35095906670146,3.592733939064299,0.956183444535619,1.2424462681623962
inst87,4.090216075797818,0.4489246931901558,-0.9106208326402645,0.06387439177782345,1.31393983876394
inst88,3.680327838951561,0.46103846194786585,-0.6274117993684246,-0.3101116937725051,1.4171306937263481
inst89,0.7447314109083264,0.5849867402447664,-1.0210463802714969,1.6277900727455217,0.7003422547502243
inst90,0.35291269359632144,0.5243029727758742,0.6685207329941145,1.6903536388801814,0.992506954089424
inst91,0.796833048994051,-0.09405361736016274,-1.5544851787601395,0.4955724714573188,1.2548791824670051
inst92,0.7827478296963668,4.089657539184547,3.6436895433007446,1.071307422194923,1.2486885232263494
inst93,0.7486263990450679,0.5162245794022744,-1.2383566801034342,1.003273565183837,1.2604927049742574
inst94,-1.2167230459747194,0.608543649960273,-0.6339391206990437,1.2099464643409483,0.6504100153020679
inst95,-0.35272594557711634,0.37678749511145815,-0.11254994287805324,0.9557747835762733,0.8104248996458056
inst96,2.807149568534877,3.267950237599397,2.1235646439923594,3.1958928358713012,1.3783121390912756
inst97,3.021999409204854,3.228531872002755,2.993767046246127,2.8468965481850814,1.3984012917881006
inst98,3.9285490483219387,0.46475969883128454,-0.5078208255796911,-0.3108448229376373,1.3707751178001417
inst99,0.746990734841287,0.6289091395073585,-0.6697324010055458,0.6625892835765314,1.1292699223435791
inst100,3.713285986264439,0.43065299459871176,-0.7651199614766193,-0.11401869736440945,1.2944853061977306
inst101,-0.4457384893729273,-0.18032549957371938,-1.1576758352349423,3.676766806576688,1.4185459147647732
inst102,3.0090481408582557,3.1958481551413347,3.004606770130322,4.276980187034961,1.3017130600443219
inst103,-0.5008670548474704,-0.8902661447846179,-1.3383532726304361,-0.07119721956549944,0.6540207150640085
inst104,-1.1023060900419912,0.5697547661609483,-0.11499829500277202,0.8062948989474055,0.7909758130634706
inst105,-0.6460325610132954,0.3877559473891671,-0.06323869237640922,0.9935800706374209,0.7771679899996637
inst106,3.3237052416768362,3.2377584726706936,2.521059519857731,4.3479907846045265,1.4609800767520085
inst107,0.7294320005715984,0.5404975927228184,-0.49095657071104176,1.7882412899236302,0.5921279582137458
inst108,3.1681899116412353,3.109461767587074,2.8696290631259713,4.373029558226697,1.4687792365601815
inst109,-0.7513140990806588,-0.7817468478982096,-0.8821811555518115,0.9621957641679268,0.7901055667232718
inst110,4.014425094346251,0.41451610452060395,-0.24036579486625692,-0.04238080932491924,1.3127880371744522
inst111,2.9982510611765005,3.2473251579663174,2.9936466836667988,4.025684204306805,1.4095468868923213
inst112,-0.5165577798147887,-0.5944987413863779,-0.44467721962891044,0.7516527740176671,0.7633604134311773
inst113,0.7414926327710516,4.285371104840686,3.4546181112787218,0.4743637397136219,1.3427120977422882
inst114,0.7074931529292129,0.5219708976919688,-0.8916097083134267,0.747936834597688,1.2412461781704485
inst115,3.9952857595207334,3.8512863710163727,3.7646865050461513,0.7592503532715185,1.2696258625015504
inst116,-0.48097439054291635,0.31600524484269676,0.056085668460495126,1.0541931486789702,0.8403832898846653
inst117,4.017907921489445,3.85669373611757,3.704607468766256,0.10364951267738302,1.3582411915551755
inst118,0.7123596891955448,-0.1262490918092198,0.7112810160708741,2.149305536753123,1.1504870500551254
inst119,0.7314920771045532,0.6093041787745156,-0.7750761414871519,1.452063079555631,0.774953948069759
inst120,3.209340808011305,3.3515709772866704,2.7190861638557453,4.362481510659571,1.4320537613385143
inst121,3.069940363070218,3.7204965773772627,3.7152821087212615,0.15544400509741602,1.3374458646491194
inst122,-0.8939450371395017,-1.0670709564829388,-0.7854800720907799,0.4350981824110066,0.7602406496453223
inst123,-0.5362541550586984,-0.09267202465246842,-0.28687034164417047,1.1047465863641175,0.7440221697218357
inst124,3.151513891618141,3.1521661520598405,2.8611185096191307,2.8391829620410265,1.4106115476634526
inst125,3.1789650519963875,3.037681657761977,1.4344701005205827,4.252735164595597,1.4320822931420962
inst126,-0.41764077805427596,-0.06259502422161098,-0.9429440880781058,-0.3977465800263938,0.6975625737604401
inst127,3.221552676321677,2.96470536574122,3.004666853786372,2.848125661992189,1.360445223231516
inst128,-0.2938659821109373,4.307879689334683,3.763192472158008,0.586429319492816,1.2427201769469165
inst129,3.1605883188661212,3.059518822506313,3.010711907071485,4.303180153660953,1.4216672150196248
inst130,3.022785541102945,3.236691695420092,2.8612976069886664,4.024555179192637,1.4201718919399646
inst131,0.7717200591723361,4.39844218163662,3.943829969794793,0.5782126905246907,1.3102455198842549
inst132,0.7574101322532788,4.434170908878039,3.700327683186373,1.0255082619969318,1.2771027026156725
inst133,0.7618137976394649,4.3813368637839805,3.8636629397476363,1.6220279461530895,0.6456676439762232
inst134,3.033962357066294,2.94618784229415,3.6805058607534993,4.504317110164557,1.4322555992689854
inst135,-0.726281416455599,-0.792503179141508,-0.37241756019459604,-0.044393041144620095,0.6717869652569209
inst136,-0.470430897467722,0.05328103799604691,-1.1397663210555822,0.7463981861670179,0.732690913425759
