,alpha,heuristic,inductive,ILP,split
inst44,0.4183749107130824,0.8019465632945688,0.6804091142439679,0.5350008055421298,1.0
inst45,0.4462288210489105,0.9998380479378104,0.281444853687538,0.6277979039979299,1.0
inst46,0.35343541485646834,0.7201462312414735,0.30943544575121795,0.5477513175100052,1.0
inst47,0.7688747468903674,0.999826258180344,0.9996773846650178,0.6359283075660145,1.0
inst48,0.4325171257834135,0.9143060329501007,0.356716968374466,0.3941500332938138,1.0
inst49,0.9999624540061576,0.9998987990824451,0.3061770478256378,0.9185311434769136,1.0
inst50,0.6668239735724398,1.0,1.0,0.6666666666666667,1.0
inst51,0.6429592566118656,1.0,1.0,0.9001000667111407,1.0
inst52,0.37473910568591484,0.9993243528567206,0.7302923976608187,0.7295031690860765,1.0
inst53,0.7319746796356338,0.8072989590308638,0.6265290700420347,0.7763277249451354,1.0
inst54,1.0,1.0,1.0,0.9986020503261882,1.0
inst55,0.22212064534485088,0.6504765759545408,0.22882551145842478,0.480507732374565,1.0
inst56,0.5315595317628605,0.9986943071793017,0.4421769295236778,0.8730169560915697,1.0
inst57,1.0,1.0,1.0,1.0,1.0
inst58,0.6668584579976985,1.0,1.0,0.6666666666666667,1.0
inst59,0.30401653106031257,1.0,0.42816220001273153,0.2995991091314031,1.0
inst60,0.2595858485519982,0.9217078730492723,0.6878356373211378,0.7187811523891805,1.0
inst61,0.43062277235614976,0.8643765903307888,0.6092628599205101,0.8390958494132472,1.0
inst62,0.6669040835707503,1.0,1.0,0.6666666666666667,1.0
inst63,0.5451022741710074,1.0,1.0,0.8558747257131458,1.0
inst64,1.0,1.0,1.0,1.0,1.0
inst65,0.738413964820219,0.6031254607106,0.3747099002107508,0.7308149439404144,1.0
inst66,0.38272553602493087,0.8959470537660208,0.36263211563051323,0.837817624291831,1.0
inst67,0.7345638867635806,0.9432370384541802,0.44960548395158695,0.8582284088392143,1.0
inst68,0.952423698384201,0.6315854845053512,0.3549677344340445,0.7732580228464325,1.0
inst69,0.627542161460932,0.9708629583159069,0.6905076679005817,0.704299897180036,1.0
inst70,1.0,1.0,1.0,1.0,1.0
inst71,0.4663164400494437,0.8817641085158857,0.8817641085158857,0.8816362053959965,1.0
inst72,0.9924621267833504,0.6107818041109987,0.29306529027092976,0.8160529023407357,1.0
inst73,0.2565329407434671,0.8296982231832284,0.623738281122399,0.36285119765884066,1.0
inst74,0.4258872966926658,0.801577161110002,0.558652434203095,0.5350527399022382,1.0
inst75,0.17029020985868604,0.8128200849709276,0.5696906289449566,0.32560909315542375,1.0
inst76,0.7140557275541796,1.0,1.0,0.998960498960499,1.0
inst77,0.45150384959323,0.9998959850218432,0.6997904414249982,0.8747306603574295,1.0
inst78,0.3159697829122542,0.5327385570209464,0.29033338311226964,0.3011274031240613,1.0
inst79,0.5702872563292263,0.9313206639403416,0.727429305107569,0.8624415237246603,1.0
inst80,0.5007067137809187,1.0,1.0,0.5004704775346978,1.0
inst81,0.9917229669979838,0.6563766288356452,0.29993781046780343,0.7002240344116857,1.0
inst82,0.4899699097291875,0.6612416454213463,0.5755731290318791,0.49031231783106577,1.0
inst83,0.36643302180685355,1.0,0.8271972931603964,0.6151081291559336,1.0
inst84,0.2425312144426508,0.8415670221551941,0.19311697208426104,0.4382411122203954,1.0
inst85,0.7816963590089856,0.9610860703575341,0.4332006085914991,0.9603502099106535,1.0
inst86,0.29299629427413076,0.660788587279572,0.6011714717814534,0.43983294179065513,1.0
inst87,0.6465684210526316,1.0,0.541480155177559,0.5411248956220923,1.0
inst88,0.6000274800769443,1.0,1.0,1.0,1.0
inst89,0.3936842596263731,0.9993394737807787,0.9555488560613674,0.7845218778361431,1.0
inst90,0.564398091908388,1.0,0.5182162708438605,0.5174841053587648,1.0
inst91,0.45021062027278846,0.8653863520062611,0.5739439431446138,0.6509974412970133,1.0
inst92,0.5424564233543936,0.9296340179041601,0.9338924518993587,0.4265915492957747,1.0
inst93,0.4164038859691034,0.8173250799833078,0.6891314006442297,0.7907784469298664,1.0
inst94,0.46147499365321143,1.0,0.5830354687929613,0.4663001649257834,1.0
inst95,0.8563521754727618,1.0,0.46134732192159034,0.9982078853046595,1.0
inst96,0.5006429489927132,1.0,1.0,0.5012842465753424,1.0
inst97,0.27583262169086253,0.7490479053918622,0.4891663259850939,0.6555269922879177,1.0
inst98,0.4009049590541457,0.7791741472172352,0.5193369110597582,0.7136802047109769,1.0
inst99,1.0,1.0,1.0,1.0,1.0
inst100,0.6151312403499742,0.9998140780128658,0.5275376865740999,0.863169099756691,1.0
inst101,0.6670844823263976,1.0,1.0,0.6666666666666667,1.0
inst102,0.6668555240793201,1.0,1.0,0.6666666666666667,1.0
inst103,0.4035047792444242,0.8732458642327439,0.8732458642327439,0.65410417467846,1.0
inst104,0.40973406378115584,0.7923579420725623,0.7243722839208112,0.7773028148033005,1.0
inst105,0.5003996802557953,1.0,1.0,0.5007987220447284,1.0
inst106,0.5454471544715447,1.0,0.5455358594893478,0.8569421382041129,1.0
inst107,1.0,1.0,1.0,1.0,1.0
inst108,0.3344147066774804,1.0,1.0,0.33495407887628315,1.0
inst109,0.9998223485521407,0.8727825149465843,0.5442952883420586,0.9640119058356634,1.0
inst110,0.39179035250463823,0.38538061796169587,0.3186762078429206,0.5964354353577923,1.0
inst111,0.7498351700103607,1.0,0.5454607742377526,0.9996233048719236,1.0
inst112,0.3934628645978939,0.8577377463832938,0.3850183412970207,0.7430900256021735,1.0
inst113,0.3734287536314037,0.8090769445608155,0.5886931252413177,0.5444891361551762,1.0
inst114,0.17678073628873825,0.624220686999013,0.5388525008506295,0.5999957615444932,1.0
inst115,0.9999078850405306,0.9998465174816589,0.7220892081227277,0.9998158266314691,1.0
inst116,1.0,0.7299276552305712,0.1463148501759236,0.6425975852772242,1.0
inst117,0.37448536324439974,0.93453309923267,0.18384295840849618,0.7952712635150916,1.0
inst118,1.0,1.0,1.0,1.0,1.0
inst119,0.9996379143868683,0.999637943519189,0.956098499422855,0.9995575221238938,1.0
inst120,1.0,0.9999271880005824,0.413607204168298,0.999490538573508,1.0
inst121,0.49927564397017776,0.8286086120070164,0.5871200372208436,0.7492083910548188,1.0
inst122,0.21630148292111495,0.715360812927379,0.6956264569778365,0.22799635078116087,1.0
inst123,0.7775411423039691,1.0,0.9998062766369624,0.5995585501858736,1.0
inst124,0.6920644572818486,0.875735839722978,0.8568331677355252,0.5171877981626367,1.0
inst125,0.5204948659046249,0.7890529695024077,0.709413213436811,0.6853506709088394,1.0
