,alpha,heuristic,inductive,ILP,split
inst1,1056.9177105426788,1648.647600889206,656.7156991958618,573.3877363204956,22.73421883583069
inst2,0.16361141204833984,2.990469217300415,2.165127992630005,24.003172397613525,5.6290528774261475
inst3,5.911804437637329,25028.924118757248,8786.78438949585,3.7862796783447266,20.428925275802612
inst4,1473.3134982585907,1419.591243505478,779.9329960346222,10559.16802072525,26.10316514968872
inst5,0.07536602020263672,0.9470980167388916,8.547248601913452,9.3819580078125,6.77262020111084
inst6,9887.123316764832,0.7776286602020264,0.41533446311950684,6.078010559082031,18.397518157958984
inst7,1.224653720855713,1.4634103775024414,18.694852113723755,97.25702977180481,9.206594705581665
inst8,0.4229855537414551,0.290682315826416,0.03459739685058594,7.081153154373169,5.545989990234375
inst9,1621.7489535808563,1109.8345754146576,841.1976034641266,17668.980607271194,20.09643292427063
inst10,1946.616925239563,859.5332593917847,726.5637700557709,717.7116706371307,27.82654356956482
inst11,5.63825535774231,20181.103430509567,2265.490306377411,3.8772077560424805,14.722574472427368
inst12,2.249581813812256,3.5535149574279785,0.4488868713378906,30.938790321350098,8.309411525726318
inst13,0.10370278358459473,0.11937427520751953,0.6116399765014648,2.0259642601013184,5.650538682937622
inst14,0.33038902282714844,2.0701663494110107,1.1378517150878906,11.329041004180908,6.924418210983276
inst15,0.4565606117248535,1.6109294891357422,0.3939359188079834,33.207679986953735,6.334069013595581
inst16,1621.4977633953094,1446.5980925559998,780.0262920856476,10479.666718244553,26.033225297927856
inst17,421.28507924079895,1334.1143102645874,32.69782471656799,9892.069216251373,18.368009328842163
inst18,1697.0661623477936,943.6489944458008,985.798380613327,705.3098244667053,22.973552227020264
inst19,1014.3959667682648,2044.3261992931366,779.953705072403,17668.971139907837,22.914493083953857
inst20,1051.8809621334076,1773.368258714676,822.6266453266144,575.3150560855865,21.085546255111694
inst21,1619.2357578277588,1007.6011438369751,1010.663688659668,773.0127744674683,27.79156470298767
inst22,9906.449751615524,11030.389342308044,5913.044480085373,7.40105128288269,13.67017674446106
inst23,1454.8927555084229,1266.6916120052338,259.3529005050659,1536.149172782898,27.000319242477417
inst24,1021.0526595115662,1569.8138453960419,1010.663938999176,18922.572899341583,20.03148102760315
inst25,0.02573561668395996,0.9186661243438721,0.20762133598327637,4.198683261871338,6.428481101989746
inst26,5.584582805633545,4.255093812942505,0.2139279842376709,4.598215103149414,13.466970920562744
inst27,5.72018575668335,27175.084856271744,5015.655313253403,10.604941129684448,18.92791175842285
inst28,1430.1096663475037,11233.888801336288,5910.286949157715,1.638472080230713,23.499649047851562
inst29,0.6373074054718018,3.384413719177246,1.0292713642120361,31.639875173568726,5.109076261520386
inst30,0.0350649356842041,0.10348033905029297,0.15504097938537598,4.061345100402832,5.816429615020752
inst31,5.987257480621338,0.8341217041015625,0.2790186405181885,36.45388460159302,5.296253681182861
inst32,1.467552900314331,0.42038655281066895,0.4306974411010742,16.00970721244812,5.459327459335327
inst33,0.7980704307556152,1.5563361644744873,0.11099505424499512,7.742275238037109,4.391865015029907
inst34,5.9543068408966064,0.07663106918334961,7568.863368272781,2.7141599655151367,17.835363149642944
inst35,6.212033748626709,0.9033498764038086,0.07994842529296875,1.437593936920166,18.0220308303833
inst36,0.27336788177490234,0.10741543769836426,0.052916765213012695,3.5505101680755615,5.323106050491333
inst37,5.746360540390015,2.8287839889526367,0.1875309944152832,4.627885103225708,17.784523963928223
inst38,5.099095582962036,3.3263726234436035,0.12834835052490234,5.59676194190979,17.427944898605347
inst39,5.673224210739136,26809.675869226456,6145.292208194733,6.116454124450684,16.693761110305786
inst40,0.33850812911987305,1.1305272579193115,0.07248258590698242,5.576968431472778,5.403696060180664
inst41,0.17317605018615723,1.3001377582550049,0.10242724418640137,3.4417624473571777,8.205730199813843
inst42,0.23109936714172363,1.3889751434326172,0.2736086845397949,2.888460159301758,19.218702793121338
inst43,8096.455737352371,2.6143441200256348,0.5390653610229492,0.5676462650299072,22.13204026222229
inst44,958.5004997253418,1612.0012214183807,133.02091002464294,1610.0613987445831,28.382216453552246
inst45,0.9207160472869873,0.9958949089050293,0.8366432189941406,5.0161285400390625,6.301672697067261
inst46,5.637163877487183,1.1915876865386963,9727.711450576782,5.810496091842651,14.4441499710083
inst47,641.4304435253143,1853.3192539215088,132.9121379852295,1569.9753580093384,23.895280838012695
inst48,5.715700387954712,26461.73090362549,5193.5338661670685,2.873143196105957,17.46403741836548
inst49,0.3822603225708008,0.8657748699188232,0.11403965950012207,0.4001781940460205,4.983822584152222
inst50,1053.7238073349,2070.088906764984,605.8153073787689,18298.106252908707,28.38841986656189
inst51,6563.898190736771,2.8777360916137695,0.13396501541137695,0.79726243019104,20.502953052520752
inst52,0.35831212997436523,0.660198450088501,0.06955432891845703,4750.800642967224,26.21476173400879
inst53,5453.124937295914,8345.597768306732,3638.72638297081,1.964648723602295,23.27220106124878
inst54,1050.0066690444946,1569.145807981491,1010.7658953666687,702.9275231361389,23.98859691619873
inst55,5.798099040985107,24981.751860141754,2294.8946454524994,4.543596506118774,16.319040060043335
inst56,6.0405027866363525,24067.824622631073,7261.8500118255615,6.452474594116211,19.80481743812561
inst57,1059.7648119926453,847.6747417449951,28.837647914886475,23194.376685619354,22.146379470825195
inst58,5164.606286764145,12301.307859182358,7139.209688901901,6.812230587005615,17.966749668121338
inst59,0.3617103099822998,0.3886752128601074,0.36269235610961914,5.3086206912994385,7.141560316085815
inst60,0.17809629440307617,1.8646857738494873,0.3220691680908203,11.460163354873657,9.264415502548218
inst61,1.3945918083190918,2.491107225418091,0.6149146556854248,27.79828143119812,9.246684312820435
inst62,1119.5533373355865,916.4024760723114,4359.119918584824,12258.854547262192,26.318984031677246
inst63,5.000188112258911,0.5420711040496826,1.1745195388793945,33.41372990608215,6.483119010925293
inst64,5.733543157577515,11971.517418384552,4175.622949838638,4.086030960083008,17.859687089920044
inst65,2107.166803598404,680.8444526195526,597.4886703491211,21598.839710474014,20.093681573867798
inst66,0.3043982982635498,0.2543907165527344,0.3591887950897217,5.644854784011841,5.799097537994385
inst67,0.5083162784576416,20317.940741062164,5796.855465888977,3.858596086502075,17.48719596862793
inst68,0.34636831283569336,1.1680569648742676,0.04627656936645508,14.642661809921265,5.426604509353638
inst69,0.08219575881958008,0.09216761589050293,0.0660848617553711,2.198056221008301,5.051000356674194
inst70,0.23770356178283691,0.2219550609588623,0.08215546607971191,5.894677400588989,5.888300180435181
inst71,5167.565454244614,2.695584774017334,0.17174339294433594,0.7690973281860352,19.700865507125854
inst72,5.9255712032318115,22446.84840798378,3822.487909078598,6.171950578689575,16.61951518058777
inst73,0.08347249031066895,0.2419261932373047,0.16835975646972656,6.145111322402954,5.4429931640625
inst74,2.2639055252075195,1.604297161102295,3.537869691848755,99.40766429901123,11.163581848144531
inst75,1740.3809711933136,1289.4154629707336,837.8397600650787,22761.226036310196,21.844123601913452
inst76,1014.4924564361572,1760.1285524368286,891.884702205658,587.8426678180695,28.539462566375732
inst77,0.07038640975952148,2.430110454559326,0.052088260650634766,6.949032545089722,5.436941623687744
inst78,1053.8663582801819,1724.6131587028503,726.6037032604218,10581.693529367447,26.313092470169067
